"","wbcode","industry","industry_description","init_year","final_year","skill_2_1","skill1_corr","diffa","diffg","tskilla","tnoskilla","tskillg","tnoskillg","avg_tar","init_tar","prod_growth","growth","inv","init","human_cap","dum80_83","dum85_87","lat_america","e_europe","w_africa","e_africa","s_c_africa","n_afr_me","e_asia","s_e_asia","s_w_asia","ln_init_q","ln_init_q_skilla","ln_init_q_unskilla","ln_init_q_skillg","ln_init_q_unskillg","voice2000","political_stability2000","govt_effectiveness2000","reg_quality2000","rule_of_law2000","control_corrup2000","growth_human_cap","patent_growth","diff_growth_q_a","diff_growth_q_g","fin_diffa","fin_diffg","percent_firms_connected","ln_viol_per_car","gatt_year","wto_year"
"953","SGP","243","Wood prod",1983,1998,0.128000006079674,0.0164751838892698,1.08151531219482,-0.863718271255493,-4.22448968887329,-5.30600500106812,-4.82943916320801,-3.96572089195251,-4.33776569366455,-9.21034049987793,-0.0559283159673214,0.0489037930965424,3.94973540306091,9.48843288421631,-2.09402465820312,1,0,0,0,0,0,0,0,0,1,0,19.3871974945068,23.5005702972412,21.7237415313721,23.2783737182617,22.5020275115967,-0.0510579198598862,1.52799665927887,2.47711634635925,2.26549816131592,2.11735653877258,2.50067710876465,0.0645012483000755,0.322865188121796,0.0987972542643547,-0.0516902506351471,0,0,7.8600001335144,1.66659641265869,1973,1995
"954","SGP","213","Manuf fertilizers",1983,1998,0.731000006198883,0.0164751838892698,1.08151531219482,-0.863718271255493,-4.22448968887329,-5.30600500106812,-4.82943916320801,-3.96572089195251,-4.33776569366455,-9.21034049987793,0.0961942598223686,0.0489037930965424,3.94973540306091,9.48843288421631,-2.09402465820312,1,0,0,0,0,0,0,0,0,1,0,19.1864719390869,23.5005702972412,21.7237415313721,23.2783737182617,22.5020275115967,-0.0510579198598862,1.52799665927887,2.47711634635925,2.26549816131592,2.11735653877258,2.50067710876465,0.0645012483000755,0.322865188121796,0.0987972542643547,-0.0516902506351471,0,0,7.8600001335144,1.66659641265869,1973,1995
"955","SLE","211212","Medicaments",1982,1986,0.717999994754791,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-0.842310428619385,-0.151297375559807,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,17.4748573303223,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"956","SLE","233","Transport equip",1982,1986,0.465999990701675,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-1.41469383239746,NA,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,NA,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"957","SLE","244","Paper prod",1982,1986,0.397000014781952,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-1.51412773132324,0.0325846895575523,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,12.015266418457,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"958","SLE","246","Non-metallic mineral prod",1982,1986,0.20100000500679,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-1.12085795402527,-0.0233662016689777,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,15.6103277206421,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"959","SLE","241","Leather prod",1982,1986,0.0790000036358833,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-1.11474168300629,-0.0577438622713089,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,12.1253795623779,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"960","SLE","220","Iron/steel",1982,1986,0.266000002622604,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-2.0794415473938,NA,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,NA,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"961","SLE","213","Manuf fertilizers",1982,1986,0.731000006198883,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-9.21034049987793,-0.151297390460968,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,15.7318868637085,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"962","SLE","110","Agriculture",1982,1986,0.11599999666214,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-2.18925642967224,-0.0475621148943901,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,21.1999206542969,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"963","SLE","231","Non-elec machinery",1982,1986,0.414000004529953,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-1.54177927970886,NA,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,NA,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"964","SLE","243","Wood prod",1982,1986,0.128000006079674,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-0.926341116428375,-0.0800678730010986,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,14.2488527297974,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"965","SLE","249","Professional equip",1982,1986,0.796999990940094,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-1.3547956943512,NA,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,NA,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"966","SLE","247","Furniture",1982,1986,0.153999999165535,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-0.657780051231384,-0.0800678580999374,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,15.2448997497559,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"967","SLE","245","Textiles/clothing",1982,1986,0.131999999284744,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-0.894040107727051,-0.0516149178147316,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,14.4597129821777,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"968","SLE","140","Mineral fuels",1982,1986,0.592999994754791,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-2.24431610107422,-0.151297375559807,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,17.4495391845703,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"969","SLE","232","Elec machinery",1982,1986,0.616999983787537,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-1.41469383239746,NA,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,NA,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"970","SLE","150","Non-ferr metals",1982,1986,0.184000000357628,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-1.95899534225464,NA,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,NA,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"971","SLE","248","Footwear",1982,1986,0.314999997615814,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-0.860383093357086,-0.150757908821106,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,16.2741985321045,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"972","SLE","242","Rubber prod",1982,1986,0.462000012397766,-0.311890572309494,-1.08520126342773,-1.19798338413239,-2.03156542778015,-0.946364223957062,-2.21648693084717,-1.01850354671478,-1.44254529476166,-1.54177927970886,-0.151297390460968,-0.0255458727478981,0.613413095474243,7.18334102630615,-3.90826392173767,1,0,0,0,1,0,0,0,0,0,0,14.4791240692139,18.3932456970215,21.2084674835205,18.2403240203857,21.2169246673584,-1.36298453807831,-1.33998000621796,-1.57165575027466,-1.07324123382568,-0.76666659116745,-0.767044305801392,0.0452358275651932,0,-0.077522411942482,-0.078176774084568,1.05383658409119,1.15334236621857,NA,2.63462281227112,1961,NA
"973","SWE","247","Furniture",1972,2000,0.153999999165535,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-2.90406513214111,-0.00110859819687903,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,20.5290050506592,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"974","SWE","233","Transport equip",1972,2000,0.465999990701675,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-2.51825666427612,0.0124895730987191,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,22.8592853546143,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"975","SWE","232","Elec machinery",1972,2000,0.616999983787537,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-4.39815616607666,0.0427150391042233,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,22.1343250274658,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"976","SWE","220","Iron/steel",1972,2000,0.266000002622604,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-3.05548238754272,-0.00108163745608181,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,22.1274242401123,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"977","SWE","242","Rubber prod",1972,2000,0.462000012397766,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-3.86323285102844,-0.0249264165759087,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,20.3411903381348,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"978","SWE","246","Non-metallic mineral prod",1972,2000,0.20100000500679,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-3.2418851852417,-0.0226122848689556,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,21.4616012573242,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"979","SWE","110","Agriculture",1972,2000,0.11599999666214,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-3.86323285102844,-0.0262568444013596,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,23.5847473144531,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"980","SWE","213","Manuf fertilizers",1972,2000,0.731000006198883,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-5.62682151794434,0.0173768978565931,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,21.33229637146,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"981","SWE","243","Wood prod",1972,2000,0.128000006079674,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-5.29831743240356,-0.00391669105738401,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,22.1493434906006,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"982","SWE","248","Footwear",1972,2000,0.314999997615814,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-3.88730192184448,0.000822813948616385,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,20.428201675415,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"983","SWE","245","Textiles/clothing",1972,2000,0.131999999284744,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-2.8913209438324,-0.0551749616861343,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,21.7274837493896,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"984","SWE","241","Leather prod",1972,2000,0.0790000036358833,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-3.13040709495544,-0.0448412075638771,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,19.1289176940918,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"985","SWE","244","Paper prod",1972,2000,0.397000014781952,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-4.82831382751465,0.00575706595554948,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,22.4719753265381,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"986","SWE","150","Non-ferr metals",1972,2000,0.184000000357628,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-4.76768922805786,-0.00697526102885604,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,21.1621704101562,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"987","SWE","211212","Medicaments",1972,2000,0.717999994754791,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-2.19373059272766,0.0274733174592257,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,21.1978893280029,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"988","SWE","249","Professional equip",1972,2000,0.796999990940094,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-2.79197549819946,0.0673220157623291,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,19.7350540161133,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"989","SWE","231","Non-elec machinery",1972,2000,0.414000004529953,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-4.76768922805786,-0.00776983890682459,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,22.6961002349854,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"990","SWE","140","Mineral fuels",1972,2000,0.592999994754791,0.144620582461357,0.234423398971558,-0.129659175872803,-3.39940357208252,-3.63382697105408,-3.55579257011414,-3.42613339424133,-3.44542813301086,-6.28590059280396,0.0174109861254692,0.0162169653922319,3.15256667137146,9.61641502380371,-0.625336408615112,0,0,0,0,0,0,0,0,0,0,0,20.8387031555176,24.3052253723145,24.0922660827637,22.9250316619873,24.747766494751,1.56199932098389,1.48552024364471,1.74905037879944,1.35784327983856,1.97790670394897,2.47733759880066,0.0436136797070503,0.0673307701945305,0.0359060913324356,0.0426642745733261,0.177939414978027,0.556996822357178,1.07099997997284,0,1950,1995
"991","SYR","243","Wood prod",1982,1985,0.128000006079674,-0.371023923158646,-0.333028674125671,-0.836486339569092,-1.62725329399109,-1.29422461986542,-2.11775183677673,-1.28126549720764,-1.36449575424194,-1.639897108078,0.0513558648526669,0.00665729911997914,2.7155282497406,8.19741344451904,-1.99472105503082,1,0,0,0,0,0,0,1,0,0,0,18.7078418731689,22.1814498901367,23.3833255767822,21.9385986328125,23.4461307525635,-1.63611805438995,-0.401289314031601,-0.826142430305481,-0.767771482467651,-0.31372258067131,-0.745068192481995,0.0575354918837547,0.243445917963982,-0.0281482934951782,-0.0211274530738592,0.350339531898499,0.893231153488159,NA,4.27799844741821,NA,NA
"992","SYR","211212","Medicaments",1982,1985,0.717999994754791,-0.371023923158646,-0.333028674125671,-0.836486339569092,-1.62725329399109,-1.29422461986542,-2.11775183677673,-1.28126549720764,-1.36449575424194,-2.57979440689087,0.0199192799627781,0.00665729911997914,2.7155282497406,8.19741344451904,-1.99472105503082,1,0,0,0,0,0,0,1,0,0,0,20.8086986541748,22.1814498901367,23.3833255767822,21.9385986328125,23.4461307525635,-1.63611805438995,-0.401289314031601,-0.826142430305481,-0.767771482467651,-0.31372258067131,-0.745068192481995,0.0575354918837547,0.243445917963982,-0.0281482934951782,-0.0211274530738592,0.350339531898499,0.893231153488159,NA,4.27799844741821,NA,NA
"993","SYR","110","Agriculture",1982,1985,0.11599999666214,-0.371023923158646,-0.333028674125671,-0.836486339569092,-1.62725329399109,-1.29422461986542,-2.11775183677673,-1.28126549720764,-1.36449575424194,-2.00991559028625,-0.0130365928635001,0.00665729911997914,2.7155282497406,8.19741344451904,-1.99472105503082,1,0,0,0,0,0,0,1,0,0,0,23.1299419403076,22.1814498901367,23.3833255767822,21.9385986328125,23.4461307525635,-1.63611805438995,-0.401289314031601,-0.826142430305481,-0.767771482467651,-0.31372258067131,-0.745068192481995,0.0575354918837547,0.243445917963982,-0.0281482934951782,-0.0211274530738592,0.350339531898499,0.893231153488159,NA,4.27799844741821,NA,NA
